zip_code,centile,superzip,place,province_or_county,community,latitude,longitude,all_cancer_sites,tongue,mouth,breast,lungs,stomach,bladder,sex
624003,73.51396,0,Sirumalai,Dindigul,Dindigul,10.3898,77.82,322,8,31,205,23,44,11,F
624004,73.45374,0,Dindigul Collectorate,Dindigul,Dindigul,10.3315,78.1048,322,8,31,205,23,44,11,F
624005,73.4363,0,Padiyur,Dindigul,Dindigul,10.4234,78.0254,276,35,63,4,85,68,21,M
624101,73.36635,0,Melpallam,Dindigul,Kodaikanal,10.336,77.564,322,8,31,205,23,44,11,F
624103,73.22828,0,Polur,Dindigul,Kodaikanal,10.2106,77.3212,322,8,31,205,23,44,11,F
624201,73.18477,0,Kalladipatti,Dindigul,Nilakottai,10.2082,78.2556,276,35,63,4,85,68,21,M
624202,73.17558,0,Poosaripatti,Dindigul,Kodaikanal,10.3758,77.8911,276,35,63,4,85,68,21,M
624204,73.09123,0,Nellur,Dindigul,Dindigul,10.3898,77.82,322,8,31,205,23,44,11,F
624206,73.06836,0,Ammapatti,Dindigul,Dindigul,10.618,77.6839,322,8,31,205,23,44,11,F
624208,73.03037,0,Nilakottai H.O,Dindigul,Dindigul,10.5463,77.7496,276,35,63,4,85,68,21,M
624210,73.02562,0,Pannaikadu,Dindigul,Dindigul,10.2793,77.6285,276,35,63,4,85,68,21,M
624211,73.00497,0,Pattiveeranpatti,Dindigul,Dindigul,10.2123,77.7609,276,35,63,4,85,68,21,M
624212,72.96568,0,Nallurkadu,Dindigul,Kodaikanal,10.3418,77.7016,322,8,31,205,23,44,11,F
624215,72.87943,0,Silukkuvarpatti,Dindigul,Dindigul,10.3898,77.82,322,8,31,205,23,44,11,F
624216,72.77901,0,Kamanur,Dindigul,Dindigul,10.2901,77.6772,276,35,63,4,85,68,21,M
624219,72.75908,0,Ramarajapuram,Dindigul,Dindigul,10.2722,78.1358,276,35,63,4,85,68,21,M
624220,72.72514,0,Sandaiyur,Dindigul,Dindigul,10.0941,77.7406,322,8,31,205,23,44,11,F
624301,72.69561,0,Chinnalapatti,Dindigul,Dindigul,10.2848,77.9233,322,8,31,205,23,44,11,F
624302,72.68909,0,Ambathurai,Dindigul,Dindigul,10.2771,77.9195,322,8,31,205,23,44,11,F
624303,72.64203,0,Kalikkampatti,Dindigul,Dindigul,10.3046,77.9252,276,35,63,4,85,68,21,M
624304,72.6186,0,Sanarpatti,Dindigul,Dindigul,10.6015,77.9326,276,35,63,4,85,68,21,M
624306,72.56139,0,Madur,Dindigul,Dindigul,10.3594,78.077,276,35,63,4,85,68,21,M
624307,72.48925,0,Narasingapuram,Dindigul,Dindigul,10.3075,77.9702,322,8,31,205,23,44,11,F
624308,72.46087,0,Vembarpatti,Dindigul,Dindigul,10.2505,78.1202,322,8,31,205,23,44,11,F
624401,72.39915,0,Naduvanur,Dindigul,Natham,10.2504,78.2791,322,8,31,205,23,44,11,F
624402,72.27406,0,Sirugudi,Dindigul,Dindigul,10.2633,78.3061,322,8,31,205,23,44,11,F
624403,72.25105,0,Kottaipatti,Dindigul,Natham,10.1533,77.7315,322,8,31,205,23,44,11,F
624601,72.23286,0,Palani Bazaar,Dindigul,Palani,10.4656,77.7684,322,8,31,205,23,44,11,F
624610,72.17178,0,Balasamudram (Dindigul),Dindigul,"",10.419,77.4992,322,8,31,205,23,44,11,F
624612,72.17022,0,Sakkampatti,Dindigul,Oddanchatram,10.3898,77.82,322,8,31,205,23,44,11,F
624613,72.13237,0,Ayakudi,Dindigul,Dindigul,10.4499,77.552,322,8,31,205,23,44,11,F
624614,72.09831,0,Periyakottai,Dindigul,Dindigul,10.3772,78.0486,322,8,31,205,23,44,11,F
624615,72.01633,0,Perumalpudur,Dindigul,Palani,10.3898,77.82,276,35,63,4,85,68,21,M
624616,71.95867,0,Mettupatti,Dindigul,Dindigul,10.3898,77.82,276,35,63,4,85,68,21,M
624617,71.86581,0,Puliampatti,Dindigul,Dindigul,10.3898,77.82,322,8,31,205,23,44,11,F
624618,71.79514,0,Kovilammapatti,Dindigul,Dindigul,10.5642,77.4643,322,8,31,205,23,44,11,F
624619,71.73353,0,Veriyappur,Dindigul,Dindigul,10.5243,77.793,322,8,31,205,23,44,11,F
624620,71.6466,0,Servaikaranpatti,Dindigul,Dindigul,10.3898,77.82,322,8,31,205,23,44,11,F
624621,71.55403,0,Pappampatti,Dindigul,Dindigul,10.4446,77.4048,276,35,63,4,85,68,21,M
624622,71.54121,0,Sriramapuram,Dindigul,Dindigul,10.5272,77.9818,322,8,31,205,23,44,11,F
624701,71.50538,0,Attur,Dindigul,Dindigul,10.2876,77.852,322,8,31,205,23,44,11,F
624702,71.50276,0,Eriyodu,Dindigul,Vedasandur,10.5172,78.0627,322,8,31,205,23,44,11,F
624703,71.45709,0,Ramagiri,Dindigul,Vedasandur,10.657,78.1212,276,35,63,4,85,68,21,M
624704,71.38341,0,Jogipatti,Dindigul,Dindigul,10.5618,77.8342,276,35,63,4,85,68,21,M
624705,71.34216,0,Kannivadi,Dindigul,Dindigul,10.3794,77.8303,276,35,63,4,85,68,21,M
624706,71.28447,0,Usilampatti,Dindigul,Dindigul,10.5723,78.0313,276,35,63,4,85,68,21,M
624707,71.23674,0,Paraipatti,Dindigul,Dindigul,10.3898,77.82,322,8,31,205,23,44,11,F
624708,71.20372,0,Palayankottai,Dindigul,Dindigul,10.3898,77.82,322,8,31,205,23,44,11,F
624709,71.16335,0,Kallipatti,Dindigul,Dindigul,10.3898,77.82,322,8,31,205,23,44,11,F
624710,71.11546,0,Kalanampatti,Dindigul,Dindigul,10.4541,77.8496,276,35,63,4,85,68,21,M
624711,71.06647,0,Kalvarpatti,Dindigul,Vedasandur,10.625,77.9375,322,8,31,205,23,44,11,F
624712,71.02295,0,Markkampatti,Dindigul,Dindigul,10.3391,78.1352,322,8,31,205,23,44,11,F
624801,71.00083,0,Puthur,Dindigul,Dindigul,10.3898,77.82,322,8,31,205,23,44,11,F
624802,70.97282,0,Mottanampatti,Dindigul,Vedasandur,10.3275,77.9654,322,8,31,205,23,44,11,F
639203,70.9119,0,Soolapuram,Dindigul,Vedasandur,10.6802,77.9845,276,35,63,4,85,68,21,M
642113,70.90676,0,Saminathapuram,Dindigul,Palani,11.0299,76.9632,276,35,63,4,85,68,21,M
621301,70.90358,0,Varavanai,Karur,Kulittalai,10.7478,78.2252,120,23,30,4,28,31,4,M
621306,70.83112,0,Padiripatti,Karur,Kadavur,10.6197,78.4263,120,23,30,4,28,31,4,M
621311,70.82382,0,Kadavur,Karur,Kulithalai,10.5932,78.1907,120,23,30,4,28,31,4,M
621313,70.75297,0,Kalladai,Karur,Kulittalai,10.7272,78.4634,191,11,12,140,9,18,1,F
621315,70.69827,0,Servaikaranpatti,Karur,Kulithalai,10.843,78.1331,191,11,12,140,9,18,1,F
639001,70.67641,0,Ramakrishnapuram,Karur,Karur,10.843,78.1331,191,11,12,140,9,18,1,F
639002,70.66454,0,Viswanathapuri,Karur,Aravakurichi,10.9455,78.0157,191,11,12,140,9,18,1,F
639003,70.6395,0,Kakkavadi,Karur,Karur,10.8882,78.0366,191,11,12,140,9,18,1,F
639004,70.5929,0,Nerur,Karur,Karur,10.9968,78.1496,120,23,30,4,28,31,4,M
639005,70.53769,0,Manavadi,Karur,Karur,10.8838,78.1043,191,11,12,140,9,18,1,F
639006,70.50867,0,Manmangalam,Karur,Karur,11.0261,78.0638,191,11,12,140,9,18,1,F
639007,70.49937,0,Emur,Karur,Karur,10.9112,78.1091,120,23,30,4,28,31,4,M
639008,70.48019,0,Athur,Karur,Karur,10.843,78.1331,120,23,30,4,28,31,4,M
639102,70.47009,0,Tirukkampuliyur,Karur,Krishnarayapuram,10.964,78.0593,191,11,12,140,9,18,1,F
639104,70.43468,0,Manathattai,Karur,Kulittalai,10.9482,78.3769,191,11,12,140,9,18,1,F
639105,70.38644,0,Karuveppanaikenpettai,Karur,Kulithalai,11.2308,78.6419,191,11,12,140,9,18,1,F
639107,70.34806,0,Ganesapuram,Karur,Kulithalai,10.843,78.1331,120,23,30,4,28,31,4,M
639108,70.29731,0,Manavasi,Karur,Kulittalai,10.9323,78.2218,120,23,30,4,28,31,4,M
639109,70.26794,0,Nagampalli,Karur,Karur,10.833,77.9314,191,11,12,140,9,18,1,F
639110,70.24761,0,Poyyamani,Karur,Kulittalai,10.8792,78.5037,191,11,12,140,9,18,1,F
639111,70.18475,0,Kuppam,Karur,Aravakurichi,11.0129,77.9248,191,11,12,140,9,18,1,F
639113,70.16595,0,Nanniyur,Karur,Karur,11.0742,78.0852,120,23,30,4,28,31,4,M
639114,70.12013,0,Uppidamangalam,Karur,Karur,10.9034,78.1575,191,11,12,140,9,18,1,F
639116,70.08131,0,Vangal,Karur,Karur,11.0436,78.124,191,11,12,140,9,18,1,F
639117,70.05064,0,Semangi,Karur,Karur,11.0641,77.96,191,11,12,140,9,18,1,F
639118,70.0218,0,Velliyanai,Karur,Karur,10.8454,78.1204,191,11,12,140,9,18,1,F
639119,69.99747,0,Vayalur,Karur,Krishnarayapuram,10.8717,78.3448,120,23,30,4,28,31,4,M
639120,69.93798,0,Sivayam,Karur,Krishnarayapuram,10.8642,78.4026,191,11,12,140,9,18,1,F
639136,69.88837,0,Punnam,Karur,Karur,11.0137,77.9799,120,23,30,4,28,31,4,M
639205,69.75699,0,Kottapatti,Karur,Aravakurichi,10.843,78.1331,191,11,12,140,9,18,1,F
639206,69.70164,0,Tennilai,Karur,Aravakurichi,10.8608,77.8631,120,23,30,4,28,31,4,M
639207,69.63422,0,Alamarathupatti,Karur,Aravakurichi,10.843,78.1331,191,11,12,140,9,18,1,F
612905,69.5533,0,Ulkottai,Tiruchirappalli,Udayarpalayam,11.1759,79.3924,505,26,31,373,32,35,8,F
620001,69.54847,0,Tiruchirappalli Cantonment,Tiruchirappalli,Tiruchirappalli,10.8566,78.5278,505,26,31,373,32,35,8,F
620002,69.52766,0,Tiruchirappalli Townhall,Tiruchirappalli,Tiruchirappalli,10.8566,78.5278,292,71,74,3,52,77,15,M
620003,69.51913,0,Woriur Bazaar,Tiruchirappalli,Tiruchirappalli,10.8566,78.5278,292,71,74,3,52,77,15,M
620004,69.50698,0,Golden Rock,Tiruchirappalli,Tiruchirappalli,10.7823,78.7245,292,71,74,3,52,77,15,M
620005,69.50067,0,Tiruvalarsolai,Tiruchirappalli,Srirangam,10.849,78.7428,292,71,74,3,52,77,15,M
620006,69.47654,0,Melur,Tiruchirappalli,Srirangam,10.8711,78.665,292,71,74,3,52,77,15,M
620007,69.4452,0,Gundur,Tiruchirappalli,Tiruchirappalli,10.7339,78.7184,292,71,74,3,52,77,15,M
620008,69.43147,0,Palakkarai,Tiruchirappalli,Tiruchirappalli,10.8889,78.5704,505,26,31,373,32,35,8,F
620009,69.404,0,Paganur,Tiruchirappalli,Tiruchirappalli,10.7342,78.603,505,26,31,373,32,35,8,F
620010,69.3601,0,Ariyamangalam,Tiruchirappalli,Tiruchirappalli,10.8209,78.7285,505,26,31,373,32,35,8,F
620011,69.33043,0,Melakalkandarkottai,Tiruchirappalli,Tiruchirappalli,10.7498,78.7763,505,26,31,373,32,35,8,F
620012,69.2971,0,Manikandam,Tiruchirappalli,Tiruchirappalli,10.9773,78.8131,505,26,31,373,32,35,8,F
620013,69.26041,0,Natarajapuram,Tiruchirappalli,Tiruchirappalli,10.8148,78.7953,505,26,31,373,32,35,8,F
620014,69.22115,0,Kamarajapuram (BHEL),Tiruchirappalli,Tiruchirappalli,10.7498,78.7763,292,71,74,3,52,77,15,M
620015,69.18474,0,Valavandankottai,Tiruchirappalli,Tiruchirappalli,10.7607,78.837,292,71,74,3,52,77,15,M
620016,69.11916,0,Ordnance Estate - TR,Tiruchirappalli,Tiruchirappalli,10.7505,78.7763,292,71,74,3,52,77,15,M
620017,69.11266,0,Puthur,Tiruchirappalli,Tiruchirappalli,10.8889,78.5704,505,26,31,373,32,35,8,F
620018,69.10795,0,Thillai Nagar,Tiruchirappalli,Tiruchirappalli,10.7498,78.7763,505,26,31,373,32,35,8,F
620019,69.10187,0,Pappakurichi Kattur,Tiruchirappalli,Tiruchirappalli,10.7498,78.7763,505,26,31,373,32,35,8,F
620020,69.09692,0,Khajamalai Colony,Tiruchirappalli,Tiruchirappalli,10.6605,78.7889,505,26,31,373,32,35,8,F
620021,69.03227,0,K.Sathanur,Tiruchirappalli,Tiruchirappalli,10.6605,78.7889,505,26,31,373,32,35,8,F
620022,69.02043,0,Thuvakudimalai,Tiruchirappalli,Tiruchirappalli,10.6605,78.7889,292,71,74,3,52,77,15,M
620023,69.01733,0,Khajanagar,Tiruchirappalli,Tiruchirappalli,10.6605,78.7889,292,71,74,3,52,77,15,M
620024,69.01001,0,Bharathidasan University,Tiruchirappalli,Tiruchirappalli,10.6605,78.7889,292,71,74,3,52,77,15,M
620025,69.00089,0,Suriyur,Tiruchirappalli,Tiruchirappalli,10.6605,78.7889,292,71,74,3,52,77,15,M
620026,68.99019,0,Annanagar,Tiruchirappalli,Tiruchirappalli,10.6605,78.7889,292,71,74,3,52,77,15,M
620101,68.98603,0,Allur,Tiruchirappalli,Tiruchirappalli,10.8718,78.6283,292,71,74,3,52,77,15,M
620102,68.97701,0,Somarasampettai,Tiruchirappalli,Tiruchirappalli,10.8122,78.6338,292,71,74,3,52,77,15,M
621001,68.93075,0,Senappanallur,Tiruchirappalli,Turaiyur,11.139,78.541,505,26,31,373,32,35,8,F
621002,68.87348,0,Kurichi,Tiruchirappalli,Turaiyur,10.8889,78.5704,292,71,74,3,52,77,15,M
621003,68.83167,0,Maradi,Tiruchirappalli,Thuraiyur,11.2421,78.5007,505,26,31,373,32,35,8,F
621004,68.79565,0,Naduvalur,Tiruchirappalli,Turaiyur,11.0981,78.6528,505,26,31,373,32,35,8,F
621005,68.76418,0,Tattamangalam,Tiruchirappalli,Manachanalloor,10.9846,78.7128,292,71,74,3,52,77,15,M
621006,68.73109,0,Mambarai,Tiruchirappalli,Musiri,10.8889,78.5704,505,26,31,373,32,35,8,F
621007,68.70663,0,Puthanampatti,Tiruchirappalli,Musiri,11.0579,78.6958,505,26,31,373,32,35,8,F
621008,68.67707,0,Venkatesapuram,Tiruchirappalli,Turaiyur,11.1533,78.5799,292,71,74,3,52,77,15,M
621009,68.63582,0,Sirupathur,Tiruchirappalli,Manachanalloor,11.1114,78.6287,505,26,31,373,32,35,8,F
621010,68.61156,0,Turaiyur Extension,Tiruchirappalli,Thuraiyur,11.2554,78.4921,505,26,31,373,32,35,8,F
621011,68.59826,0,Venkatachalapuram,Tiruchirappalli,Turaiyur,11.0427,78.567,505,26,31,373,32,35,8,F
621012,68.55466,0,Koppampatti,Tiruchirappalli,Turaiyur,11.2938,78.4964,292,71,74,3,52,77,15,M
621014,68.50671,0,Singalandapuram,Tiruchirappalli,Turaiyur,11.1057,78.588,292,71,74,3,52,77,15,M
621101,68.49509,0,Puduattur,Tiruchirappalli,Thuraiyur,11.2181,78.7443,292,71,74,3,52,77,15,M
621104,68.49156,0,Velur,Tiruchirappalli,Manachanallur,10.8889,78.5704,292,71,74,3,52,77,15,M
621105,68.46658,0,Tirupattur,Tiruchirappalli,Trichy,10.8889,78.5704,292,71,74,3,52,77,15,M
621111,68.41801,0,R.Valavanur,Tiruchirappalli,Trichy,11.3141,78.8823,292,71,74,3,52,77,15,M
621112,68.41237,0,Samayapuram,Tiruchirappalli,Manachanalloor,10.9239,78.7435,292,71,74,3,52,77,15,M
621202,68.3814,0,Ayyampalayam,Tiruchirappalli,Musiri,10.9305,78.5251,505,26,31,373,32,35,8,F
621203,68.34213,0,Balasamudram (Tiruchirappalli),Tiruchirappalli,Thottiyam,10.9936,78.3203,505,26,31,373,32,35,8,F
621204,68.33092,0,Amur,Tiruchirappalli,Musiri,10.9154,78.5479,292,71,74,3,52,77,15,M
621205,68.32063,0,Jambunathapuram,Tiruchirappalli,Musiri,11.0397,78.5041,292,71,74,3,52,77,15,M
621206,68.27402,0,Kannanur,Tiruchirappalli,Turaiyur,11.0822,78.5471,292,71,74,3,52,77,15,M
621207,68.23656,0,Kaduvetti,Tiruchirappalli,Thottiam,10.8889,78.5704,505,26,31,373,32,35,8,F
621208,68.15598,0,Sergudi,Tiruchirappalli,Musiri,11.0538,78.4181,292,71,74,3,52,77,15,M
621209,68.1174,0,Alagarai,Tiruchirappalli,Thottiam,10.9826,78.3891,292,71,74,3,52,77,15,M
621210,68.10522,0,Karikali,Tiruchirappalli,Musiri,11.1659,78.4635,292,71,74,3,52,77,15,M
621211,68.05782,0,Vellalapatti,Tiruchirappalli,Musiri,10.8889,78.5704,505,26,31,373,32,35,8,F
621213,67.98661,0,Cholanganallur,Tiruchirappalli,Manachanalloor,10.8889,78.5704,292,71,74,3,52,77,15,M
621214,67.96072,0,Jambumadai,Tiruchirappalli,Musiri,11.1279,78.3909,292,71,74,3,52,77,15,M
621216,67.88049,0,Bikshandarkoil,Tiruchirappalli,Manachanallur,11.0063,78.5566,292,71,74,3,52,77,15,M
621217,67.85304,0,Thandalaiputhur,Tiruchirappalli,Musiri,11.6088,79.4994,292,71,74,3,52,77,15,M
621218,67.83934,0,Tirumanamedu,Tiruchirappalli,Lalgudi,10.8629,78.7713,292,71,74,3,52,77,15,M
621302,67.81226,0,Palayakottai,Tiruchirappalli,Manaparai,10.8889,78.5704,292,71,74,3,52,77,15,M
621305,67.75901,0,Paluvanji,Tiruchirappalli,Manapparai,10.4677,78.4478,505,26,31,373,32,35,8,F
621307,67.64471,0,Manjampatti,Tiruchirappalli,Manapparai,10.6023,78.3978,292,71,74,3,52,77,15,M
621308,67.54457,0,Kodumbapatti,Tiruchirappalli,Manaparai,10.4339,78.5114,505,26,31,373,32,35,8,F
621310,67.49232,0,Puthanatham,Tiruchirappalli,Manaparai,10.467,78.3687,505,26,31,373,32,35,8,F
621312,67.43558,0,Anampatti,Tiruchirappalli,Manapparai,10.5533,78.4309,292,71,74,3,52,77,15,M
621314,67.41268,0,Palayapalayam,Tiruchirappalli,Manapparai,10.8889,78.5704,292,71,74,3,52,77,15,M
621601,67.34323,0,Lalgudi H.O,Tiruchirappalli,Lalgudi,11.0216,78.9534,292,71,74,3,52,77,15,M
621651,67.34267,0,Tappay,Tiruchirappalli,Lalgudi,10.9901,78.9112,292,71,74,3,52,77,15,M
621652,67.27912,0,Kallakudi North,Tiruchirappalli,Lalgudi,11.0216,78.9534,505,26,31,373,32,35,8,F
621653,67.26966,0,Kokkudi,Tiruchirappalli,Lalgudi,11.0256,79.014,505,26,31,373,32,35,8,F
621702,67.26295,0,Ariyur,Tiruchirappalli,Lalgudi,10.8758,78.9105,292,71,74,3,52,77,15,M
621703,67.2401,0,Kuhur,Tiruchirappalli,Lalgudi,10.8889,78.5704,292,71,74,3,52,77,15,M
621706,67.20011,0,Mettupatti,Tiruchirappalli,Ariyalur,10.8889,78.5704,505,26,31,373,32,35,8,F
621711,67.16022,0,Alambakkam,Tiruchirappalli,Lalgudi,10.9255,78.9549,505,26,31,373,32,35,8,F
621712,67.10085,0,Agalanganallur,Tiruchirappalli,Lalgudi,10.9016,78.8132,292,71,74,3,52,77,15,M
621715,67.06718,0,Kovilur,Tiruchirappalli,Lalgudi,10.8889,78.5704,292,71,74,3,52,77,15,M
621722,67.06184,0,Alambadi,Tiruchirappalli,Lalgudi,10.9073,79.0001,292,71,74,3,52,77,15,M
639101,67.05611,0,Mekkudi,Tiruchirappalli,Tiruchirappalli,10.8526,78.6255,505,26,31,373,32,35,8,F
639103,67.03429,0,Kulumani,Tiruchirappalli,Tiruchirappalli,10.8448,78.5928,505,26,31,373,32,35,8,F
639112,66.99555,0,Pudukottai,Tiruchirappalli,Srirangam,10.8889,78.5704,505,26,31,373,32,35,8,F
639115,66.99223,0,Tirupparaithurai,Tiruchirappalli,Tiruchirappalli,10.8838,78.5643,505,26,31,373,32,35,8,F
621102,66.9718,0,Annamangalam,Perambalur,Veppanthattai,11.3259,78.7943,39,9,11,1,8,8,2,M
621103,66.94749,0,Arumbavur,Perambalur,Veppanthattai,11.381,78.7296,39,9,11,1,8,8,2,M
621106,66.88182,0,Kolathur,Perambalur,Perambalur,11.2733,78.893,88,1,7,63,5,8,4,F
621107,66.87531,0,Senjeri,Perambalur,Perambalur,11.2384,78.8278,88,1,7,63,5,8,4,F
621108,66.84438,0,Ogalur,Perambalur,Kunnam,11.3926,79.0623,39,9,11,1,8,8,2,M
621109,66.81573,0,Naranamangalam,Perambalur,Perambalur,11.1496,78.8666,88,1,7,63,5,8,4,F
621113,66.76644,0,Kalpadi,Perambalur,Perambalur,11.1926,78.921,88,1,7,63,5,8,4,F
621114,66.71892,0,Tenur,Perambalur,Kunnam,11.0885,78.716,39,9,11,1,8,8,2,M
621115,66.70257,0,Valikondapuram,Perambalur,Veppanthattai,11.3181,78.921,39,9,11,1,8,8,2,M
621116,66.60726,0,Krishnapuram,Perambalur,Veppanthattai,11.3797,78.7885,88,1,7,63,5,8,4,F
621117,66.57188,0,Karianur,Perambalur,Veppanthattai,11.5174,78.983,88,1,7,63,5,8,4,F
621118,66.52515,0,Adaikkampatti,Perambalur,Kunnam,11.1651,78.6847,39,9,11,1,8,8,2,M
621133,66.50979,0,Murukkankudi,Perambalur,Veppanthattai,11.2856,78.8179,88,1,7,63,5,8,4,F
621212,66.49312,0,Perambalur Collectorate,Perambalur,Perambalur,11.0063,78.5566,88,1,7,63,5,8,4,F
621219,66.48343,0,Anukkur,Perambalur,Veppanthattai,11.3327,78.8644,88,1,7,63,5,8,4,F
621220,66.47659,0,Elambalur,Perambalur,Perambalur,11.2669,78.8816,39,9,11,1,8,8,2,M
621708,66.4002,0,Kunnam (Perambalur),Perambalur,Kunnam,11.2312,79.0211,88,1,7,63,5,8,4,F
621713,66.35225,0,Nochikulam,Perambalur,Ariyalur,11.2733,78.893,39,9,11,1,8,8,2,M
621716,66.32413,0,Kadur,Perambalur,Perambalur,11.2606,79.1071,88,1,7,63,5,8,4,F
621717,66.27368,0,Nannai,Perambalur,Perambalur,11.327,79.0548,39,9,11,1,8,8,2,M
608703,66.21336,0,Sriraman,Ariyalur,Kattumannarkoil,11.3967,79.3808,94,17,31,1,11,32,2,M
608901,66.213,0,Kavarapalayam,Ariyalur,Udayarpalayam,11.2311,79.201,94,17,31,1,11,32,2,M
612901,66.166,0,Kidaramkondan,Ariyalur,Udayarpalayam,11.1925,79.4137,109,7,17,63,5,15,2,F
612902,66.08966,0,Kodali,Ariyalur,Udayarpalayam,11.1306,79.4225,94,17,31,1,11,32,2,M
612903,66.06667,0,Kundaveli,Ariyalur,Udayarpalayam,11.2426,79.4704,94,17,31,1,11,32,2,M
612904,66.01236,0,Kargudi,Ariyalur,Udayarpalayam,11.088,79.3065,109,7,17,63,5,15,2,F
621701,65.95367,0,Kunamangalam,Ariyalur,Udayarpalayam,11.0251,79.2492,109,7,17,63,5,15,2,F
621704,65.8788,0,Subbarayapuram,Ariyalur,Ariyalur,11.0891,79.1006,109,7,17,63,5,15,2,F
621705,65.79875,0,Manakudi,Ariyalur,Ariyalur,11.1605,79.2442,109,7,17,63,5,15,2,F
621707,65.74613,0,Arungal,Ariyalur,Ariyalur,11.0172,79.1105,94,17,31,1,11,32,2,M
621709,65.70625,0,Anganur,Ariyalur,Sendurai,11.357,79.1606,94,17,31,1,11,32,2,M
621710,65.68634,0,Sirukalathur,Ariyalur,Ariyalur,11.2117,79.3399,94,17,31,1,11,32,2,M
621714,65.5886,0,Kulumur,Ariyalur,Ariyalur,11.3112,79.1504,109,7,17,63,5,15,2,F
621718,65.50099,0,Poyyadhanallur,Ariyalur,Ariyalur,11.2218,79.1517,109,7,17,63,5,15,2,F
621719,65.46482,0,Alathiyur,Ariyalur,Ariyalur,11.3106,79.2566,109,7,17,63,5,15,2,F
621729,65.39774,0,Ariyalur Cement Factory,Ariyalur,Ariyalur,10.9095,78.9893,109,7,17,63,5,15,2,F
621730,65.39471,0,Siluppanur,Ariyalur,Ariyalur,11.0087,79.1969,109,7,17,63,5,15,2,F
621801,65.38376,0,Andimadam,Ariyalur,Jayamkondacholapuram,11.3355,79.3771,94,17,31,1,11,32,2,M
621802,65.38071,0,Karadikulam,Ariyalur,Udayarpalayam,11.1605,79.2442,94,17,31,1,11,32,2,M
621803,65.33241,0,Kalleri,Ariyalur,Udayarpalayam,11.0289,79.2366,109,7,17,63,5,15,2,F
621804,65.27357,0,Irumbilikurichi,Ariyalur,Jayamkondacholapuram,10.9123,79.1398,109,7,17,63,5,15,2,F
621805,65.18843,0,Thennur,Ariyalur,Udayarpalayam,11.3553,79.4186,94,17,31,1,11,32,2,M
621806,65.1775,0,Devanur,Ariyalur,Jayamkondacholapuram,11.2653,79.3172,94,17,31,1,11,32,2,M
621851,65.14507,0,Venganur,Ariyalur,Lalgudi,10.9699,79.0255,94,17,31,1,11,32,2,M
605007,65.10608,0,Singirikoil,Cuddalore,Cuddalore,11.8768,79.8107,356,51,87,1,69,126,22,M
606001,65.08315,0,Vriddhachalam H.O,Cuddalore,Vriddhachalam,11.5216,79.3071,356,51,87,1,69,126,22,M
606003,65.07386,0,Budamur,Cuddalore,Vriddhachalam,11.509,79.3334,356,51,87,1,69,126,22,M
606103,65.04601,0,Gopalapuram,Cuddalore,Virudhachalam,11.4888,79.399,510,16,71,309,43,61,10,F
606105,64.94003,0,Kilimangalam,Cuddalore,Tittagudi,11.4192,79.2971,356,51,87,1,69,126,22,M
606106,64.91447,0,Akkanur,Cuddalore,Tittagudi,11.4075,79.051,356,51,87,1,69,126,22,M
606108,64.87953,0,Avatti,Cuddalore,Tittagudi,11.4768,79.0758,510,16,71,309,43,61,10,F
606109,64.84634,0,Adari,Cuddalore,Vriddhachalam,11.5509,79.0488,510,16,71,309,43,61,10,F
606110,64.81091,0,Karmangudi,Cuddalore,Vriddhachalam,11.4643,79.349,510,16,71,309,43,61,10,F
606111,64.76996,0,Sathanatham,Cuddalore,Tittakudi,11.4124,79.1892,356,51,87,1,69,126,22,M
606302,64.73297,0,Varambanur,Cuddalore,Vriddhachalam,11.5026,79.1773,356,51,87,1,69,126,22,M
606303,64.64922,0,Venganur,Cuddalore,Tittagudi,11.4436,79.0306,510,16,71,309,43,61,10,F
606304,64.609,0,N. Naraiyur,Cuddalore,Vriddhachalam,11.6316,79.2232,356,51,87,1,69,126,22,M
607001,64.57868,0,Manjakkuppam,Cuddalore,Cuddalore,11.7623,79.7654,356,51,87,1,69,126,22,M
607002,64.56093,0,Tiruppadiripuliyur Bazaar,Cuddalore,Cuddalore,11.7312,79.5871,510,16,71,309,43,61,10,F
607003,64.54495,0,Ramapuram,Cuddalore,Cuddalore,11.3463,79.4373,510,16,71,309,43,61,10,F
607004,64.47565,0,Sathankuppam,Cuddalore,Cuddalore,11.7312,79.5871,510,16,71,309,43,61,10,F
607005,64.46144,0,Capperquary,Cuddalore,Cuddalore,11.7312,79.5871,510,16,71,309,43,61,10,F
607006,64.44014,0,Kondur,Cuddalore,Cuddalore,11.754,79.7045,510,16,71,309,43,61,10,F
607102,64.39632,0,Palur,Cuddalore,Panruti,11.7569,79.6238,356,51,87,1,69,126,22,M
607103,64.34807,0,Melmampattu,Cuddalore,Panruti,11.535,79.4509,510,16,71,309,43,61,10,F
607104,64.3278,0,Elumedu,Cuddalore,Panruti,11.7735,79.6167,510,16,71,309,43,61,10,F
607105,64.29431,0,Vanpakkam,Cuddalore,Cuddalore,11.7954,79.6698,510,16,71,309,43,61,10,F
607106,64.25037,0,Semmedu,Cuddalore,Panruti,11.7433,79.4998,356,51,87,1,69,126,22,M
607108,64.19073,0,Oraiyur,Cuddalore,Panruti,11.8175,79.4979,356,51,87,1,69,126,22,M
607109,64.18118,0,Kalaiyur,Cuddalore,Cuddalore,11.8139,79.709,510,16,71,309,43,61,10,F
